time,open,high,low,close
1741482000,277.34,278.23,275.06,275.89
1741485600,275.84,276.23,270.68,270.79
1741489200,270.71,271.29,269.27,269.96
1741492800,269.96,272.31,269.77,271.14
1741496400,271.08,274.77,270.62,271.47
1741500000,271.17,271.17,266,269.46
1741503600,269.73,273.05,269.33,271.57
1741507200,271.39,271.7,268.61,268.88
1741510800,268.84,274.3,267.91,273.35
1741514400,273.29,277.11,263.13,263.84
1741518000,264,267.66,263.83,266.04
1741521600,266.07,268.18,263.99,265.58
1741525200,265.68,268.06,260,260.28
1741528800,260,263.64,259.84,262.29
1741532400,262.82,263.62,255.06,255.61
1741536000,255.71,258.98,250,250.57
1741539600,250.48,252.19,245.28,246.44
1741543200,246.34,247.99,239.5,242.3
1741546800,242.46,248.61,242.38,247.64
1741550400,247.48,252.76,246.17,250.03
1741554000,249.72,250.12,242,242.5
1741557600,242.5,243.3,239.07,240.1
1741561200,240.36,244.74,238.22,243.77
1741564800,243.86,252.35,241.46,251.75
1741568400,251.8,257.38,251.26,253.26
1741572000,253.42,256.86,249.8,250.47
1741575600,250.49,255.32,248.86,252.33
1741579200,252.37,255.89,252.1,255.2
1741582800,255.08,256.93,253.97,255.02
1741586400,255.08,255.59,252.86,253.95
1741590000,254.2,256.49,248.05,250.46
1741593600,250.53,251,242.63,242.91
1741597200,242.79,255.29,241.97,247.52
1741600800,247.37,247.92,243.57,246.92
1741604400,246.86,251.58,244.73,249.85
1741608000,249.86,252.37,245.71,247.53
1741611600,247.54,248.24,240.49,240.99
1741615200,240.88,240.88,228.7,230.6
1741618800,230.83,236.04,228.51,232.48
1741622400,232.55,234.09,227.22,228.45
1741626000,228.54,228.97,213.37,216.21
1741629600,216.18,222.95,212.69,213.17
1741633200,213.4,226.58,213.07,226.37
1741636800,226.32,227.65,222.98,226.82
1741640400,226.78,228.24,223.84,226.31
1741644000,226.35,227.67,223,224.15
1741647600,224.13,230.82,223.16,225.29
1741651200,225.3,228.5,212.69,221.07
1741654800,220.87,226.66,213.41,226.49
1741658400,226.42,230.72,225.34,229.26
1741662000,229.23,231.61,228.08,228.13
1741665600,228.18,231.85,227.81,229.44
1741669200,229.41,234.75,229.1,233.92
1741672800,233.56,236.11,230.51,231.07
1741676400,231.2,234.04,230.8,232.79
1741680000,232.34,238.93,231.81,236.5
1741683600,236.51,245.14,236.41,244.22
1741687200,243.99,250,242.2,247.46
1741690800,247.37,248.97,241.31,242.51
1741694400,242.61,243.31,237.9,239.92
1741698000,239.99,249.77,239.2,246.27
1741701600,246.08,248.02,234.89,240.01
1741705200,239.85,257.78,239.05,254.89
1741708800,254.89,261.14,249.03,255.71
1741712400,255.78,259.9,237.88,250.39
1741716000,250.49,270.21,250.33,267.84
1741719600,267.78,273.74,264.7,266.57
1741723200,266.49,267.71,261.91,263.89
1741726800,264,271.11,261.28,262.24
1741730400,262.1,266.59,261.71,265.28
1741734000,265.44,265.55,257.91,260.04
1741737600,260.1,269.36,258.49,260.25
1741741200,260.25,265.54,259.75,262.46
1741744800,262.57,262.87,257.27,261.8
1741748400,261.76,266.19,258.03,258.37
1741752000,258.31,262.79,254.21,262.76
1741755600,262.72,263.99,257.96,263.25
1741759200,263.25,264.01,259.54,262.59
1741762800,262.59,270.91,262.1,269.63
1741766400,269.69,271.98,264.24,268.39
1741770000,268.42,270.72,260.56,264.17
1741773600,264.01,264.03,260.49,262.8
1741777200,262.91,265.66,256.49,264.38
1741780800,264.32,275.32,262.38,268.69
1741784400,269,270,259.43,260.17
1741788000,260.19,261.67,252.39,252.79
1741791600,252.82,253.58,246.31,250.17
1741795200,250.12,258.59,249.7,256.85
1741798800,256.83,260.48,253.5,254.12
1741802400,254.13,257.61,253.8,255.15
1741806000,255.21,259.5,254.17,258.21
1741809600,258.24,261,256.77,260.15
1741813200,260.15,264.28,255.93,256.99
1741816800,257.41,260.15,257.03,259.49
1741820400,259.3,259.96,257.12,259.5
1741824000,259.42,260.69,255.64,256.76
1741827600,256.82,260,253.8,259.07
1741831200,259.4,262,257.32,257.63
1741834800,257.71,259.56,256.58,258.03
1741838400,257.83,259.62,252.58,253.17
1741842000,253.17,255.54,250.01,251.19
1741845600,251.22,251.58,247.18,250.31
1741849200,250.46,259.57,249,251.57
1741852800,251.91,254.42,248.5,251.9
1741856400,252.1,257.11,251.83,256.81
1741860000,256.77,257.32,252,256.21
1741863600,256.17,257.5,253.57,255.14
1741867200,254.96,257.8,249,250.57
1741870800,250.62,253.08,244.21,245.23
1741874400,245.05,250.63,244.01,249.16
1741878000,249.29,249.99,244.3,245.62
1741881600,245.69,246.65,241.03,242.12
1741885200,242.12,242.23,236.32,236.95
1741888800,237.09,240.98,227.63,238.77
1741892400,238.7,240.87,237.75,238.76
1741896000,238.88,240.6,235.02,235.85
1741899600,235.84,237.98,235.03,236.33
1741903200,236.32,240.64,235.98,239.8
1741906800,239.74,240.12,237.78,238.27
1741910400,238.34,243.5,237.33,241.2
1741914000,241.27,243.13,240.3,240.7
1741917600,240.86,243.4,240.26,242.97
1741921200,243.08,243.09,239.58,240.34
1741924800,240.61,243.31,239.87,241.69
1741928400,241.77,245.84,240.5,245.09
1741932000,245.17,245.45,242.53,244.05
1741935600,244,245.53,242.55,243.99
1741939200,243.96,247.41,243.5,246.25
1741942800,246.24,248.25,244.59,244.67
1741946400,244.84,246.35,242.7,243.76
1741950000,244.01,246.07,243.69,244.93
1741953600,244.74,245.71,242.2,243.74
1741957200,243.74,246.02,241.77,244.76
1741960800,244.69,247.49,241.02,246.64
1741964400,246.76,256.84,246.33,252.01
1741968000,252.08,255.09,248.4,255.09
1741971600,255,255.77,249.61,250.76
1741975200,250.71,253.48,250.1,251.58
1741978800,252.14,258.43,251.77,255.17
1741982400,255.11,256.19,250.32,253.63
1741986000,253.61,256,251.26,255.32
1741989600,255.22,262.14,254.91,262.02
1741993200,262.03,262.62,255.8,256.13
1741996800,256.18,261.73,255.2,260.54
1742000400,260.4,262.29,256.82,258.59
1742004000,258.59,260.43,256.81,259.3
1742007600,259.1,262.12,257.89,261.55
1742011200,261.7,263.38,257.45,260.19
1742014800,260.2,260.47,256.38,256.74
1742018400,256.81,258.32,256.05,257.47
1742022000,257.52,257.63,254.18,254.89
1742025600,254.85,256.14,253.04,255.64
1742029200,255.69,259.86,254.41,259.86
1742032800,259.61,260.12,256.92,259.19
1742036400,259.24,265.86,258.85,265.12
1742040000,265.17,267.82,261.81,262.21
1742043600,262.09,265.91,261.51,261.96
1742047200,261.78,262.36,257.8,257.96
1742050800,258.03,261.28,257.86,260.25
1742054400,260.4,261.73,258.28,259.56
1742058000,259.53,261.83,259.1,260.46
1742061600,260.42,261.74,256.36,257.05
1742065200,256.97,259.74,256.4,259.69
1742068800,259.71,263.3,259.62,261.83
1742072400,261.86,262.61,260.19,261.67
1742076000,261.7,262.05,259.58,259.78
1742079600,259.72,260.03,257.82,258.26
1742083200,258.44,260.11,257.22,257.44
1742086800,257.49,258.15,253.35,254.01
1742090400,253.96,255.51,251.12,253.3
1742094000,253.3,256.4,252.89,255.94
1742097600,256,256.76,255.01,256.72
1742101200,256.74,258.36,256.58,257.73
1742104800,257.67,257.67,256.54,256.59
1742108400,256.49,258.75,254.57,258.21
1742112000,258.45,262.62,257.25,262.17
1742115600,262.44,263.42,257.2,258.96
1742119200,258.87,260.54,254.49,254.89
1742122800,254.89,255.63,246.25,247.17
1742126400,247.1,249.65,246.01,247.3
1742130000,247.19,249.5,242.34,243.25
1742133600,243.14,247.86,243.11,247.26
1742137200,247.38,247.81,244.23,245.99
1742140800,245.9,252.94,245.39,249.19
1742144400,249.42,251.98,246.21,247.61
1742148000,247.77,248.38,242.63,246.48
1742151600,246.35,246.35,241,242.75
1742155200,242.93,245.3,242.35,244.3
1742158800,244.27,245.27,241.74,242.85
1742162400,242.84,243.63,240.46,240.91
1742166000,240.97,242.31,238.47,240.8
1742169600,240.8,243.97,240.18,243.06
1742173200,243.17,245.54,242.17,244.18
1742176800,244.32,246.32,243.47,243.86
1742180400,243.84,248.77,243.84,247.35
1742184000,247.4,250.27,247.4,249.01
1742187600,249.07,249.25,246.42,246.54
1742191200,246.61,248.07,244.57,246.58
1742194800,246.6,249.27,246.28,248.6
1742198400,248.61,249.31,246.26,248.93
1742202000,249.1,251.29,247.79,249.4
1742205600,249.45,249.99,248,249.32
1742209200,249.14,250.6,248,250.05
1742212800,249.87,252.2,248,248.49
1742216400,248.3,250,247,247.91
1742220000,247.81,249.37,245.43,246.69
1742223600,246.78,249.21,245.36,248.93
1742227200,248.99,251.61,247.74,249.36
1742230800,249.3,256.65,248.7,255.77
1742234400,255.63,259.55,253.96,259.52
1742238000,259.12,260.21,257.17,257.83
1742241600,257.75,258.48,255.39,256.21
1742245200,256.14,256.78,254.92,255.57
1742248800,255.56,258.01,255.11,256.43
1742252400,256.51,256.54,254.09,255.05
1742256000,255.07,255.76,251.84,253.08
1742259600,253.09,254.34,246,246.86
1742263200,246.88,250.57,246.62,247.98
1742266800,247.98,248.12,245,245.63
1742270400,245.33,247.46,245,245.93
1742274000,246,247.92,245.59,247.21
1742277600,247.24,247.51,242.9,243.74
1742281200,243.58,248.73,243.47,247.5
1742284800,247.6,250.18,246.58,250.05
1742288400,250.08,250.96,247,247.37
1742292000,247.41,248.4,245.21,245.93
1742295600,246.04,246.05,242.7,244.65
1742299200,244.58,245.8,241.27,241.76
1742302800,241.79,243.22,239.34,240.81
1742306400,240.58,244.5,239.94,242.45
1742310000,242.68,243.51,240.3,240.93
1742313600,240.93,243.31,240,241.78
1742317200,241.7,242,239.13,239.52
1742320800,239.62,240.21,236.22,239.17
1742324400,239.26,241.4,238.81,240.95
1742328000,241.11,241.6,238.99,241.13
1742331600,241.16,242.12,240.7,242.04
1742335200,241.68,244.01,241.62,243.49
1742338800,243.59,247.97,243.47,247.11
1742342400,247,252.52,246.37,250.85
1742346000,250.68,251.05,247.22,247.28
1742349600,247.32,249.76,246.52,249.63
1742353200,249.64,251.89,248,251.54
1742356800,251.6,251.88,248.97,249.91
1742360400,249.92,250.96,248.94,250.29
1742364000,250.21,250.92,249.39,249.94
1742367600,250.04,250.32,247.31,247.78
1742371200,247.73,249.97,247.65,249.21
1742374800,249.22,250.53,248.06,249.45
1742378400,249.61,252.88,248.92,250.82
1742382000,250.87,257.68,250.79,257.06
1742385600,257.3,257.5,251.65,253.77
1742389200,253.5,256.75,251.22,254.8
1742392800,255.15,257.4,253.8,256.14
1742396400,255.87,259.71,254.46,258.83
1742400000,258.71,259.75,255.57,258.77
1742403600,258.37,258.81,252.11,253.92
1742407200,254.06,261.89,249.56,261.32
1742410800,261.2,263,257.08,260.21
1742414400,260.35,262.56,258,259.64
1742418000,259.59,260.79,258.64,259.89
1742421600,259.94,262.94,259.18,261.18
1742425200,261.34,263.38,260.83,262.12
1742428800,262.16,263.76,254.97,255.34
1742432400,255.3,256.54,253.8,254.61
1742436000,254.74,256.18,253.35,255.94
1742439600,256,258.17,255.34,256.84
1742443200,256.74,258.38,256.27,258.15
1742446800,258.2,261.83,257.75,261.54
1742450400,261.59,263.57,260.54,262.25
1742454000,262.24,262.64,260.4,261.14
1742457600,261.2,264.98,260.11,263.77
1742461200,263.84,264.77,260.73,261.05
1742464800,261.04,261.45,255.34,256.38
1742468400,256.44,260.76,256.29,259.57
1742472000,259.64,262.02,258.14,262
1742475600,261.84,264.57,260.13,262.95
1742479200,262.84,267.86,262.73,266.14
1742482800,266.2,266.55,257.45,257.74
1742486400,257.67,259.77,252.2,253.37
1742490000,253.39,257.07,253.08,256.29
1742493600,256.14,256.95,253.38,253.57
1742497200,253.58,254.58,252.21,253.31
1742500800,253.24,254.8,252.28,252.32
1742504400,252.28,252.64,249.57,250.28
1742508000,250.18,251.32,249.68,249.8
1742511600,249.79,252.18,248.15,251.75
1742515200,251.62,254,251.21,253.25
1742518800,253.18,254.69,252,254.2
1742522400,254.18,254.95,253.13,254.05
1742526000,254.08,254.08,252,252.73
1742529600,252.68,256.48,252.66,255.79
1742533200,255.83,256.58,252.77,254.06
1742536800,253.98,254.77,252.8,253.7
1742540400,253.78,254.38,251.78,253.2
1742544000,253.14,254.67,250.64,250.89
1742547600,250.87,251.38,247.82,248.68
1742551200,248.58,248.87,245.19,246.53
1742554800,246.58,246.64,243.78,245.6
1742558400,245.6,247.11,242.76,243.06
1742562000,242.98,246.22,242.3,245.5
1742565600,245.48,247.97,244.09,246.78
1742569200,246.77,246.97,243.04,243.18
1742572800,243.15,246.18,242.26,245.9
1742576400,245.82,247.09,244.2,245.97
1742580000,245.94,248.93,245.28,246.88
1742583600,246.78,248.98,246.61,248.78
1742587200,248.88,251.89,248.45,251.8
1742590800,251.79,253.96,250.69,251.48
1742594400,251.39,251.46,247,248.89
1742598000,248.78,248.79,246.17,247.52
1742601600,247.38,249.62,246.94,249.32
1742605200,249.35,252.48,248.18,248.48
1742608800,248.38,249.53,247.46,248.18
1742612400,248.18,250.4,247.37,249.93
1742616000,249.95,250.66,248.18,249.7
1742619600,249.78,251.5,249.02,251.13
1742623200,251.09,252.56,249.88,250.68
1742626800,250.58,251.08,249.48,249.7
1742630400,249.77,250.77,249.25,250.43
1742634000,250.51,254.38,250.5,252.78
1742637600,252.88,253.26,251.41,253.18
1742641200,253.26,253.43,250.3,250.69
1742644800,250.64,252.46,250.48,251.78
1742648400,251.81,252.52,249.73,251.9
1742652000,251.96,251.98,248.09,248.39
1742655600,248.38,251.08,248.11,250.78
1742659200,250.88,252.99,249.37,252.78
1742662800,252.76,253,249.78,252.16
1742666400,252.19,252.86,251.33,251.65
1742670000,251.78,253.2,251.48,252.85
1742673600,252.88,253.88,250.8,250.85
1742677200,250.81,251.82,249.51,250.63
1742680800,250.69,251.39,249.01,249.24
1742684400,249.11,249.32,246.62,248.05
1742688000,247.93,249.13,246.35,248.47
1742691600,248.42,250.31,247.5,249.85
1742695200,249.91,252.29,249.38,252.28
1742698800,252.28,254.77,251.28,254.77
1742702400,254.73,255.41,252.16,252.74
1742706000,252.73,254.81,251.28,253.81
1742709600,253.87,256.34,253.22,256.22
1742713200,256.12,257.85,254.55,256.8
1742716800,256.88,258,254.42,254.72
1742720400,254.78,255.82,253.38,254.79
1742724000,254.85,255.39,253.2,253.96
1742727600,253.97,256.5,253,253.24
1742731200,253.28,254.28,250.88,251.18
1742734800,251.08,253.99,249.27,253.55
1742738400,253.58,253.71,250.69,250.88
1742742000,250.83,252.63,250.32,251.28
1742745600,251.38,252.07,249.84,250.98
1742749200,251.05,252.08,249.21,251.08
1742752800,250.89,252.08,249.52,251.61
1742756400,251.66,254.59,251.19,253.67
1742760000,253.59,255.61,252.7,253.18
1742763600,253.28,255.72,251.34,255.45
1742767200,255.63,257,253.8,254.93
1742770800,254.97,257,254.63,256.73
1742774400,256.73,258.99,255.21,256.03
1742778000,255.93,256.81,253.4,253.95
1742781600,254.01,256.43,253.73,256.24
1742785200,256.18,261.09,256.01,260.83
1742788800,260.93,264.13,260.6,263.13
1742792400,263.14,264.82,262.53,264.43
1742796000,264.47,268.32,263.63,266.87
1742799600,266.96,268.32,265.01,266.3
1742803200,266.33,269.91,266.33,269.66
1742806800,269.67,270,267.93,269.42
1742810400,269.3,274.88,269.21,274.33
1742814000,274.4,274.53,268.92,269.73
1742817600,269.84,270.44,267.7,268.41
1742821200,268.6,272.21,266.06,272.17
1742824800,272.19,275.33,268.21,268.6
1742828400,269.13,272.18,267.63,270.47
1742832000,270.43,270.79,266.87,269.44
1742835600,269.37,272.88,269.15,272.48
1742839200,272.43,273.18,269.25,271.45
1742842800,271.28,271.91,269.9,270.67
1742846400,270.51,272.46,270.1,270.78
1742850000,270.7,271.7,269.99,270.95
1742853600,271,271.19,266.95,267.63
1742857200,267.63,269.86,266.09,269.72
1742860800,269.42,271.13,267.77,270.06
1742864400,270.12,270.2,265.4,266.63
1742868000,266.5,269.6,265.84,267.17
1742871600,267.09,268.2,263.3,264.33
1742875200,264.16,265.19,262.66,264.85
1742878800,264.81,267.74,264.36,266.57
1742882400,266.54,267.1,265.3,266.15
1742886000,266.15,267.4,264.88,265.81
1742889600,265.99,267.67,265.21,266.24
1742893200,266.19,280.78,265.5,271.96
1742896800,271.97,273.25,267.8,271.48
1742900400,271.49,274.5,270.39,272.85
1742904000,272.95,273.16,269.1,270.33
1742907600,270.05,273.85,269.54,270.81
1742911200,270.97,274,269,273.75
1742914800,273.76,274.29,270.93,271.81
1742918400,271.93,272.39,268.31,269.53
1742922000,269.45,271.93,269.45,270.5
1742925600,270.4,270.64,266.92,267.71
1742929200,267.85,269.75,267.62,269.26
1742932800,269.38,272.08,268.28,269.72
1742936400,269.81,271.49,268.34,268.97
1742940000,268.94,269.54,265.66,268.84
1742943600,268.87,270.53,267.82,269.96
1742947200,270.21,270.46,267.98,268.61
1742950800,268.63,271.49,267.71,269.34
1742954400,269.43,269.43,265.37,265.93
1742958000,265.88,268.19,265.37,266.6
1742961600,266.57,269.27,266.4,269.25
1742965200,269.12,270.66,268.53,270.15
1742968800,270.26,274.95,269.52,274.53
1742972400,274.7,280.73,273.8,279.37
1742976000,279.48,280,277.1,277.64
1742979600,277.83,279.1,275.06,276.26
1742983200,276.4,278.15,276,277.48
1742986800,277.52,278.23,276.05,277.1
1742990400,277.18,278.01,274.25,274.97
1742994000,275.08,275.08,267.86,268.37
1742997600,267.98,270.51,263.29,266.19
1743001200,266.1,267.33,264.14,265
1743004800,264.71,266.88,261.46,261.7
1743008400,261.58,262.62,259.07,259.27
1743012000,259.4,261.1,257.46,257.8
1743015600,257.8,261.89,255.5,261.49
1743019200,261.49,264.42,260.72,262.96
1743022800,262.98,263.96,258.6,261.77
1743026400,261.66,261.8,259.58,260.16
1743030000,260.24,261.43,258.84,260.77
1743033600,260.87,263.93,260.3,263.5
1743037200,263.4,264.62,262,262.87
1743040800,262.92,266.11,262.6,264.69
1743044400,264.74,265.91,263.71,265.76
1743048000,265.91,266.42,264.16,265.58
1743051600,265.49,266.33,264.4,264.68
1743055200,264.7,266.53,264.26,265.14
1743058800,265.18,265.31,263.1,264.14
1743062400,263.94,266.55,263.1,266.47
1743066000,266.61,268.83,265.3,267.16
1743069600,267.1,268.59,265.58,266.03
1743073200,265.67,268.37,264.62,265.06
1743076800,265.29,270.4,265.13,266.95
1743080400,266.95,269.56,262.91,269.56
1743084000,269.31,276.82,267.41,276.82
1743087600,276.91,278.16,270.7,271.84
1743091200,272.01,275.72,271.89,272.12
1743094800,272.12,272.82,268.92,269.2
1743098400,269.07,274.17,268.45,271.33
1743102000,271.35,271.81,269.34,269.39
1743105600,269.47,270.72,268.57,270.1
1743109200,270.08,273.1,269,272.06
1743112800,272.23,272.89,271.43,271.75
1743116400,271.71,271.84,269.02,269.22
1743120000,269.39,269.71,265.82,269.4
1743123600,269.33,270.88,268.46,268.79
1743127200,268.94,270.54,267.71,268.12
1743130800,268.22,268.22,263.76,264.44
1743134400,264.54,264.87,256.56,258.02
1743138000,257.91,257.99,254.46,255.5
1743141600,255.05,257.59,253.91,254.35
1743145200,254.28,255.24,251.7,252.27
1743148800,252.28,254.92,252.27,253.51
1743152400,253.61,256.54,252.75,254.35
1743156000,254.41,254.82,252.31,252.86
1743159600,253,256.5,252.44,255.97
1743163200,255.88,257.26,253.26,253.86
1743166800,254.07,256.89,252.09,253.02
1743170400,253.07,253.63,249.41,250.8
1743174000,250.83,251.98,248.87,251.06
1743177600,251,251.78,244.31,244.71
1743181200,244.66,245.49,242.26,243.34
1743184800,243.31,244.11,241.39,242.69
1743188400,242.62,242.86,239,239.93
1743192000,240,242.64,239.12,239.72
1743195600,239.74,243.35,238.74,243
1743199200,242.98,246.83,242.98,246.82
1743202800,246.79,246.79,244.22,244.49
1743206400,244.42,245.41,242.83,243.29
1743210000,243.33,244.78,241.87,242.87
1743213600,243.03,243.55,240.75,240.77
1743217200,240.79,243.75,239.1,242.45
1743220800,242.4,243.2,240.26,240.63
1743224400,240.48,241.49,239.05,239.74
1743228000,239.57,239.64,236.2,236.77
1743231600,236.84,237.34,233.77,234.98
1743235200,235.06,237.69,234.35,237.09
1743238800,237.09,237.49,232.52,233.9
1743242400,233.88,233.93,230.01,230.07
1743246000,230.16,231.1,221.18,223.64
1743249600,223.65,228.62,222.93,228.4
1743253200,228.4,231.24,228.26,228.57
1743256800,228.56,228.61,224.43,224.82
1743260400,224.91,226.53,224.81,225.61
1743264000,225.73,227.31,223.63,223.85
1743267600,224.02,227.53,221.63,225.8
1743271200,225.86,230.22,225.59,228.82
1743274800,228.91,231.05,227.96,230.91
1743278400,230.8,234.09,229.21,230.23
1743282000,230.63,232.13,229.09,231.23
1743285600,231.11,231.5,229.01,230.18
1743289200,230.14,232.11,229.3,231.2
1743292800,231.21,231.52,227.33,229.26
1743296400,229.43,232.06,229.18,229.93
1743300000,229.91,233.09,229.88,232.29
1743303600,232.4,237.66,231.92,231.92
1743307200,231.8,233.91,231.8,232.87
1743310800,232.95,234.03,230.8,231.54
1743314400,231.59,233.41,229.62,232.1
1743318000,232.17,232.81,229.74,230.13
1743321600,230.07,232.49,230.07,232.4
1743325200,232.49,232.78,229.8,230.62
1743328800,230.49,231.3,227.1,228.15
1743332400,228.11,230.31,218.82,227.87
1743336000,227.93,228.61,226.67,227.17
1743339600,227.19,228.09,223.87,225.11
1743343200,225.05,228.23,224.4,226.94
1743346800,226.94,229.07,226.16,226.56
1743350400,226.6,227.17,223.56,224.17
1743354000,224.02,226.9,223.18,226.09
1743357600,226.18,229.76,226.18,229.27
1743361200,229.49,231,228.14,228.67
1743364800,228.71,229.22,227.58,227.96
1743368400,228.13,228.86,225.03,226.25
1743372000,226,229.34,222.49,227.96
1743375600,227.9,228.22,224.98,226.93
1743379200,226.94,228.15,222.06,222.21
1743382800,222.39,226.99,221.81,226.81
1743386400,226.79,227.22,224.14,225.32
1743390000,225.37,225.93,221.04,221.1
1743393600,221.08,223.65,220.38,223.38
1743397200,223.4,225.61,222.98,223.19
1743400800,223.31,223.71,220.4,220.61
1743404400,220.81,222.34,216.85,218.21
1743408000,218.4,221.3,217.49,217.59
1743411600,217.69,218.5,213.99,214.71
1743415200,214.72,217.99,212.97,217.83
1743418800,217.94,218.45,215.19,217.14
1743422400,217.16,222.5,215.89,220.69
1743426000,220.7,221.52,214.8,218.26
1743429600,218.35,226.33,218.35,225.35
1743433200,225.44,226.62,222.35,222.53
1743436800,222.68,224.22,221.56,223.31
1743440400,223.2,225.33,220.57,221.28
1743444000,221.52,225.83,221.35,223.83
1743447600,223.89,225.34,222.16,222.24
1743451200,222.3,223.74,221.6,222.03
1743454800,222.04,225.53,222.04,223.11
1743458400,223.1,223.92,221.68,223.92
1743462000,223.89,225.54,223.15,223.8
1743465600,223.72,226.05,223.61,225.16
1743469200,225.13,225.32,223.08,223.76
1743472800,223.69,227.36,223.6,227.36
1743476400,227.38,228.86,225.91,226.27
1743480000,226.57,228.05,226.07,227.27
1743483600,227.31,228.65,226.02,226.02
1743487200,226.12,229.99,225.42,228.78
1743490800,228.85,229.59,226.6,227.08
1743494400,227.18,233.2,224.42,231.66
1743498000,231.77,233.37,230.25,231.68
1743501600,231.75,232.02,226.58,226.67
1743505200,226.81,227.53,224.8,227.04
1743508800,227.11,228.37,224.86,226.2
1743512400,225.99,229.09,224.72,228.3
1743516000,228.06,230.7,224.3,229.95
1743519600,229.86,235.2,229.86,233.51
1743523200,233.45,234.59,230.01,231.5
1743526800,231.47,231.8,228.53,228.78
1743530400,228.75,228.82,226.89,228.25
1743534000,228.24,229.14,226.41,229.09
1743537600,229.14,229.93,227.59,229.44
1743541200,229.51,231.93,228.72,230.33
1743544800,230.45,232.86,229.34,231.89
1743548400,231.8,233,230.36,232.11
1743552000,232.13,233.32,228.61,229.25
1743555600,229.21,230.24,226.97,227.82
1743559200,227.97,227.99,224.3,225.4
1743562800,225.42,228.06,225.09,225.33
1743566400,225.28,227.39,224.66,225.28
1743570000,225.26,225.29,221.1,221.55
1743573600,221.32,223.66,221.08,221.79
1743577200,221.92,226.12,221.92,225.41
1743580800,225.42,228.5,224.69,227.21
1743584400,227.09,230.73,227.03,229.9
1743588000,229.85,231.41,227,227.68
1743591600,227.55,228.55,225.84,225.91
1743595200,226.01,226.62,224.26,225.94
1743598800,226.09,229.37,222.52,225.78
1743602400,225.5,227.8,224.61,226.63
1743606000,226.53,233.91,226.3,230.72
1743609600,230.87,233.11,229.92,230.63
1743613200,230.57,231.53,226.45,227.99
1743616800,228.06,230.28,226.48,229.47
1743620400,229.54,232.72,228.46,232.06
1743624000,232,237.84,223.94,226.91
1743627600,227.02,227.02,217.56,220.22
1743631200,219.85,219.89,209.33,210.01
1743634800,210,214.56,208.48,211.85
1743638400,211.65,216.52,210.25,216.21
1743642000,216.2,217.71,215.61,216.93
1743645600,216.92,218.27,215.7,218.27
1743649200,218.24,219.53,216.9,216.9
1743652800,216.95,218.09,215.82,217.49
1743656400,218.01,218.83,215.08,215.09
1743660000,215.15,215.92,211.51,211.64
1743663600,211.6,212.86,209.58,211.61
1743667200,211.64,214.09,211.64,213.6
1743670800,213.56,214.05,210.43,210.74
1743674400,210.65,210.84,203.06,204.18
1743678000,203.98,206.14,203.17,204.89
1743681600,204.49,205.4,198.79,199
1743685200,199.1,204.91,198.31,203.53
1743688800,203.43,204.21,200.25,202.13
1743692400,202.18,207.16,201.94,206.51
1743696000,206.34,209.6,205.74,206.38
1743699600,206.45,208.48,204.88,207.25
1743703200,207.42,210.07,205.88,208.25
1743706800,208.34,209.39,206.27,207.03
1743710400,207.02,209.79,206.57,209.66
1743714000,209.76,212.92,209.29,212.62
1743717600,212.57,214.13,211.61,213.44
1743721200,213.56,215.93,211.89,215.75
1743724800,215.94,218.6,214.05,214.98
1743728400,214.94,216.45,213.31,213.75
1743732000,213.75,217.49,213.74,215.43
1743735600,215.6,216.57,214.3,215.3
1743739200,215.37,215.81,213.42,214.46
1743742800,214.47,217.24,213.23,217.04
1743746400,217.15,217.92,216.03,216.29
1743750000,216.25,218.89,216.25,218.81
1743753600,218.85,220.03,217.09,217.33
1743757200,217.25,217.4,215.28,216.78
1743760800,216.71,217.17,208.58,208.77
1743764400,208.96,209.74,203.3,208.1
1743768000,208.06,210.55,205.8,209.46
1743771600,209.55,212.88,206.89,211.77
1743775200,211.7,212.7,208.26,211.41
1743778800,211.22,218,211.09,215.11
1743782400,215.14,217.45,214.29,216.27
1743786000,216.25,220.05,213.68,220.02
1743789600,220.11,220.91,217.57,219.18
1743793200,219.2,222.55,218.51,220.13
1743796800,220.09,222,218.5,221.11
1743800400,221.21,222.3,219.9,220.99
1743804000,221.12,222.81,220.73,221.24
1743807600,221.26,221.52,219.64,220.84
1743811200,221.03,221.47,218.72,220.15
1743814800,220.19,221.04,218.6,218.72
1743818400,218.78,219.16,217.15,218.19
1743822000,218.18,218.84,217.5,218.07
1743825600,218.08,218.64,216.18,216.48
1743829200,216.56,218.24,216.35,216.59
1743832800,216.53,217.59,215.52,216.66
1743836400,216.59,217.8,215.28,217.14
1743840000,217.15,217.8,216.44,217.32
1743843600,217.4,218.64,217.22,218.52
1743847200,218.64,219.71,217.39,218.77
1743850800,218.81,219.25,217.41,217.78
1743854400,217.86,218.54,215.96,217.92
1743858000,218.16,218.56,214.2,215.3
1743861600,215.26,216.62,214.94,215.99
1743865200,215.89,215.98,212.83,214.11
1743868800,214.12,216.31,214.08,215.59
1743872400,215.56,218.19,215.15,217.53
1743876000,217.38,219,217.37,218.73
1743879600,218.72,218.98,216.96,217.72
1743883200,217.81,218.43,216.36,218.25
1743886800,218.31,219.96,217.95,218.27
1743890400,218.15,219.08,217.45,218.28
1743894000,218.35,220.7,217.71,219.7
1743897600,219.68,219.73,217.7,218.46
1743901200,218.51,219.76,218.36,218.76
